DEP,DEPNOMBRE,MUN,MUNNOMBRE,total_votos_v1,pct_gomez_v1,pct_fico_v1,pct_petro_v1,pct_ingrid_v1,pct_johnmilton_v1,pct_luisperez_v1,pct_rodolfo_v1,pct_fajardo_v1,ganador_v1,pct_petro_v2,pct_rodolfo_v2,gano_petro,margen_victoria,total_votos_v2,cod_mpio,nombre_mpio,cobertura_acueducto,cobertura_alcantarillado,pobreza_extrema,desempeno_fiscal,pct_rural,tasa_homicidios,nbi_rural,nbi_urbano,ipm,poblacion_total,cod_dep_dnp
27,SANTANDER,217,VALLE DE SAN JOSE,3622,0.14,4.86,12.51,0.06,0.11,0.03,80.65,0.58,rodolfo,15.49,83.41,0,-67.92,3809,68855,Valle de San José,61.71,41.93,6.91,67.03,50.89,0.0,10.84,5.95,36.6,8086.0,68.0
27,SANTANDER,219,VETAS,926,0.65,33.26,4.0,0.22,,,57.78,1.3,rodolfo,5.11,92.33,0,-87.22,1017,68867,Vetas,63.64,37.29,6.91,57.96,58.39,0.0,7.4,10.59,31.9,1781.0,68.0
27,SANTANDER,220,VELEZ,10088,0.1,8.7,23.37,0.01,0.75,0.05,64.22,1.12,rodolfo,27.97,69.88,0,-41.91,10874,68861,Vélez,73.04,60.62,6.91,68.91,36.67,7.84,18.87,7.75,32.3,28327.0,68.0
27,SANTANDER,221,VILLANUEVA,4608,0.22,9.51,9.48,0.04,0.13,0.02,78.39,1.06,rodolfo,12.44,86.23,0,-73.79,4865,13873,Villanueva,53.87,1.37,6.91,52.55,13.27,23.19,43.37,39.07,54.1,38611.0,13.0
27,SANTANDER,223,ZAPATOCA,5117,0.14,9.34,12.7,0.04,0.59,0.02,74.38,1.19,rodolfo,15.56,82.93,0,-67.37,5347,68895,Zapatoca,81.11,71.17,6.91,69.19,26.73,0.0,9.5,5.26,26.9,10053.0,68.0
28,SUCRE,1,SINCELEJO,116788,0.14,24.93,56.57,0.04,3.24,0.02,11.04,1.66,petro,67.37,29.75,1,37.62,129521,70001,Sincelejo,90.86,87.34,5.17,73.76,11.72,28.56,27.91,17.87,30.4,393773.0,70.0
28,SUCRE,10,BUENAVISTA,4868,0.12,31.84,54.93,0.06,1.68,0.02,8.3,1.21,petro,63.39,34.51,1,28.88,5405,15109,Buenavista,50.8,17.42,6.91,61.21,73.82,0.0,16.37,5.69,44.9,4026.0,15.0
28,SUCRE,20,CAIMITO,4889,0.35,21.93,63.51,0.08,1.21,0.02,9.14,1.68,petro,71.52,26.36,1,45.16,5664,70124,Caimito,90.34,28.02,6.91,62.09,75.93,12.31,28.92,38.92,58.7,20932.0,70.0
28,SUCRE,30,COLOSO (RICAURTE),3903,0.31,28.41,56.47,0.05,1.87,0.03,8.25,1.84,petro,65.9,31.38,1,34.52,4809,,,,,,,,,,,,,
28,SUCRE,40,COROZAL,28458,0.13,25.71,59.17,0.05,2.28,0.02,9.06,1.57,petro,67.82,29.54,1,38.28,31174,70215,Corozal,95.06,78.62,6.91,70.04,24.04,11.02,24.66,16.2,34.5,92826.0,70.0
28,SUCRE,41,COVEÑAS,6332,0.09,26.69,50.47,0.05,3.62,0.02,14.89,1.47,petro,59.32,37.94,1,21.38,7382,70221,Coveñas,60.25,28.75,6.91,83.78,39.75,20.01,31.57,24.55,45.0,25489.0,70.0
28,SUCRE,42,EL ROBLE,5320,0.3,21.45,69.51,0.02,1.6,0.02,4.68,1.03,petro,75.24,23.5,1,51.74,5940,70233,El Roble,91.21,58.37,6.91,63.54,56.46,37.4,28.52,42.73,64.3,10670.0,70.0
28,SUCRE,45,CHALAN,2103,0.29,37.52,49.22,0.05,0.62,0.05,7.94,1.62,petro,56.97,40.58,1,16.39,2531,70230,Chalán,89.3,57.64,6.91,49.65,36.01,42.85,55.22,62.85,73.9,5101.0,70.0
28,SUCRE,48,GALERAS (NUEVA GRANADA),8012,0.25,36.79,30.25,0.06,6.81,0.02,21.82,1.41,fico,36.82,59.99,0,-23.17,9726,,,,,,,,,,,,,
28,SUCRE,49,GUARANDA,4947,0.22,39.28,28.02,0.08,5.11,0.06,22.74,2.3,fico,34.57,63.28,0,-28.71,6165,70265,Guaranda,49.22,6.93,6.91,65.43,59.81,26.24,62.48,51.79,66.1,21939.0,70.0
28,SUCRE,50,LA UNION,5364,0.15,21.27,62.64,0.07,1.34,0.07,10.83,1.19,petro,70.75,27.04,1,43.71,5884,52399,La Unión,48.88,41.14,6.91,71.1,58.63,31.47,20.78,13.81,48.6,39575.0,52.0
28,SUCRE,55,LOS PALMITOS,11288,0.11,19.3,69.43,0.04,2.55,0.03,6.08,0.98,petro,75.39,22.8,1,52.59,12812,70418,Los Palmitos,94.66,44.17,6.91,60.68,51.69,8.18,23.13,21.02,41.6,29299.0,70.0
28,SUCRE,60,MAJAGUAL,12741,0.4,49.43,25.54,0.04,2.09,0.08,18.7,1.88,fico,32.09,66.26,0,-34.17,13927,70429,Majagual,82.33,6.35,6.91,62.18,71.95,12.74,57.78,36.2,64.4,44464.0,70.0
28,SUCRE,80,MORROA,8383,0.18,24.62,59.7,0.07,1.62,,10.23,1.36,petro,69.35,28.42,1,40.93,9394,70473,Morroa,81.34,65.06,6.91,66.49,39.54,24.62,36.8,22.94,42.8,20328.0,70.0
28,SUCRE,100,OVEJAS,11665,0.19,25.69,61.66,,1.1,,7.77,1.76,petro,68.3,30.05,1,38.25,13246,70508,Ovejas,75.81,51.16,6.91,65.53,49.97,33.33,33.47,24.94,51.5,24926.0,70.0
28,SUCRE,120,PALMITO,6444,0.2,34.99,49.77,0.06,0.93,,10.66,1.63,petro,61.77,36.32,1,25.45,7321,70523,Palmito,44.57,36.67,6.91,57.9,66.02,6.48,46.09,41.6,65.1,20162.0,70.0
28,SUCRE,160,SAMPUES,18545,0.2,24.86,55.49,0.08,4.21,0.08,11.66,1.36,petro,68.22,28.91,1,39.31,21100,70670,Sampués,77.16,53.82,6.91,68.84,49.27,25.99,44.98,37.88,56.9,63088.0,70.0
28,SUCRE,180,SAN BENITO ABAD,8318,0.43,31.97,53.19,0.06,1.98,0.05,9.35,1.83,petro,60.53,38.14,1,22.39,10438,70678,San Benito Abad,86.08,2.89,6.91,45.56,80.21,16.4,39.04,25.93,63.0,36230.0,70.0
28,SUCRE,190,SAN JUAN DE BETULIA (BETULIA),7079,0.16,27.65,60.71,,1.58,0.06,7.49,0.9,petro,67.18,30.98,1,36.2,7709,,,,,,,,,,,,,
28,SUCRE,200,SAN MARCOS,20093,0.47,26.96,48.63,0.06,1.62,0.01,18.1,1.84,petro,57.81,39.72,1,18.09,22592,70708,San Marcos,90.53,4.53,6.91,71.33,44.64,32.24,26.74,31.97,59.1,72938.0,70.0
28,SUCRE,220,SAN ONOFRE,17761,0.42,33.37,55.15,0.15,0.76,0.07,5.43,1.95,petro,67.62,29.88,1,37.74,20233,70713,San Onofre,75.64,21.07,6.91,70.39,61.29,38.21,45.14,36.79,69.0,54279.0,70.0
28,SUCRE,240,SAN PEDRO,8960,0.18,30.37,53.54,0.06,1.07,0.02,11.55,1.28,petro,60.7,36.85,1,23.85,9818,70717,San Pedro,85.73,73.52,6.91,68.57,34.76,20.33,35.17,27.35,47.1,23758.0,70.0
28,SUCRE,260,SINCE,13820,0.2,36.01,46.57,0.06,2.55,0.01,10.19,1.6,petro,55.31,41.68,1,13.63,15138,,,,,,,,,,,,,
28,SUCRE,280,SUCRE,8257,0.58,46.25,34.96,0.13,2.14,0.01,11.67,2.51,fico,44.01,54.44,0,-10.43,9413,19785,Sucre,23.1,19.66,6.91,63.89,84.98,30.53,29.48,58.99,75.5,9736.0,19.0
28,SUCRE,300,TOLU,12588,0.24,23.92,62.87,0.05,2.09,0.02,6.15,1.35,petro,75.36,21.46,1,53.9,13930,,,,,,,,,,,,,
28,SUCRE,320,TOLUVIEJO,10456,0.17,31.25,53.17,0.06,3.13,0.02,8.45,1.53,petro,62.04,35.22,1,26.82,12082,,,,,,,,,,,,,
29,TOLIMA,1,IBAGUE,279544,0.23,24.87,34.56,0.06,1.31,0.05,31.63,4.07,petro,43.29,52.73,0,-9.44,287862,73001,Ibagué,96.36,94.09,2.25,74.78,6.81,14.52,18.07,4.48,14.8,571509.0,73.0
29,TOLIMA,4,ALPUJARRA,1996,0.2,31.66,16.43,0.05,0.75,,46.64,1.85,rodolfo,20.41,76.67,0,-56.26,2156,73024,Alpujarra,88.66,61.61,6.91,63.43,49.62,22.32,12.33,11.56,30.9,5185.0,73.0
29,TOLIMA,7,ALVARADO,4203,0.12,19.75,29.67,0.05,0.64,,45.13,1.5,rodolfo,35.73,61.6,0,-25.87,4680,73026,Alvarado,83.91,52.24,6.91,73.06,59.77,11.42,17.61,9.6,38.8,8027.0,73.0
29,TOLIMA,10,AMBALEMA,3432,0.09,22.58,32.93,0.09,0.32,0.06,40.12,1.17,rodolfo,40.32,56.86,0,-16.54,3718,73030,Ambalema,94.26,85.99,6.91,63.55,19.41,151.65,16.6,16.06,32.9,6488.0,73.0
29,TOLIMA,13,ANZOATEGUI,3791,0.16,13.9,18.86,0.05,1.11,0.08,62.23,1.69,rodolfo,23.32,74.63,0,-51.31,4198,73043,Anzoátegui,65.01,26.54,6.91,62.6,83.54,39.77,23.34,8.69,55.8,10082.0,73.0
29,TOLIMA,16,ARMERO (GUAYABAL),5545,0.05,15.18,39.57,0.11,2.22,0.02,37.58,1.7,petro,48.27,47.9,1,0.37,6008,,,,,,,,,,,,,
29,TOLIMA,19,ATACO,7377,0.53,32.93,14.48,0.12,2.7,0.03,45.11,2.1,rodolfo,17.83,80.87,0,-63.04,8295,73067,Ataco,38.79,33.03,6.91,67.27,69.94,20.82,37.81,25.35,64.0,21620.0,73.0
29,TOLIMA,22,CAJAMARCA,8640,0.21,16.84,26.38,0.06,0.72,0.03,51.02,1.61,rodolfo,31.97,65.3,0,-33.33,9377,73124,Cajamarca,69.06,60.73,6.91,66.13,42.85,10.79,16.56,6.48,36.2,16730.0,73.0
29,TOLIMA,25,CARMEN DE APICALA,5611,0.12,19.89,19.0,0.04,0.96,,55.46,1.76,rodolfo,24.95,72.45,0,-47.5,5935,73148,Carmen de Apicalá,95.36,76.13,6.91,71.76,23.28,28.56,18.3,5.38,20.7,11400.0,73.0
29,TOLIMA,28,CASABIANCA,2646,0.83,24.38,17.57,0.04,1.47,0.04,48.75,2.91,rodolfo,24.18,71.71,0,-47.53,2990,73152,Casabianca,68.98,34.91,6.91,59.56,71.38,47.4,18.09,6.38,43.8,6272.0,73.0
29,TOLIMA,31,COELLO,4329,0.05,14.0,39.73,0.07,0.53,,41.21,1.82,rodolfo,45.99,51.79,0,-5.8,4792,73200,Coello,83.29,39.52,6.91,68.52,79.67,23.91,17.29,7.94,35.8,8135.0,73.0
29,TOLIMA,34,COYAIMA,8443,0.28,27.55,47.34,0.19,0.65,0.08,18.95,1.91,petro,52.9,44.51,1,8.39,9919,73217,Coyaima,35.53,19.09,6.91,66.2,80.53,17.7,40.06,24.97,62.1,22532.0,73.0
29,TOLIMA,37,CUNDAY,3702,0.05,31.33,17.07,0.03,0.62,0.03,47.16,2.22,rodolfo,19.71,78.61,0,-58.9,4049,73226,Cunday,70.26,46.52,6.91,59.41,69.51,11.88,20.52,13.82,40.8,8613.0,73.0
29,TOLIMA,40,CHAPARRAL,18345,0.17,19.93,27.76,0.08,1.92,0.05,44.16,2.34,rodolfo,34.4,61.83,0,-27.43,19661,73168,Chaparral,73.12,60.59,6.91,72.34,40.86,45.09,31.3,14.94,39.7,52325.0,73.0
29,TOLIMA,43,DOLORES,3845,0.08,20.6,20.03,0.03,1.12,0.03,54.77,1.64,rodolfo,22.86,75.57,0,-52.71,4090,73236,Dolores,78.76,43.52,6.91,62.36,56.58,36.47,22.5,11.7,32.8,8208.0,73.0
29,TOLIMA,46,ESPINAL,36490,0.23,20.81,29.38,0.07,0.76,0.05,43.61,1.98,rodolfo,36.74,59.9,0,-23.16,38688,73268,Espinal,89.37,80.39,6.91,77.02,26.28,64.44,10.98,7.84,19.2,68891.0,73.0
29,TOLIMA,49,FALAN,3227,0.34,12.46,27.49,0.15,1.95,0.03,52.43,1.92,rodolfo,33.8,62.5,0,-28.7,3568,73270,Falan,79.12,29.99,6.91,58.21,73.92,13.47,21.7,8.83,39.3,7580.0,73.0
29,TOLIMA,52,FLANDES,10931,0.15,19.83,25.8,0.02,1.36,0.03,48.27,1.88,rodolfo,33.47,63.36,0,-29.89,11819,73275,Flandes,93.55,87.6,6.91,73.42,12.48,48.67,12.19,6.28,17.4,28306.0,73.0
29,TOLIMA,55,FRESNO,13423,0.34,19.41,18.16,0.07,1.56,0.04,54.24,2.6,rodolfo,25.32,70.56,0,-45.24,14124,73283,Fresno,69.78,57.28,6.91,69.78,47.01,35.09,13.78,9.98,33.6,29832.0,73.0
29,TOLIMA,58,GUAMO,14140,0.3,24.32,20.29,0.09,0.91,0.01,49.53,2.09,rodolfo,26.05,71.27,0,-45.22,15399,73319,Guamo,68.08,50.37,6.91,73.39,47.03,39.47,15.39,12.62,32.2,32299.0,73.0
29,TOLIMA,61,HERVEO,2674,0.49,24.27,17.2,0.22,0.93,0.04,49.89,3.25,rodolfo,22.62,73.82,0,-51.2,3010,73347,Herveo,55.31,50.74,6.91,71.88,64.33,41.38,20.04,5.14,54.0,6495.0,73.0
29,TOLIMA,64,HONDA,12869,0.12,21.84,31.97,0.02,1.01,0.02,39.51,2.53,rodolfo,40.75,55.27,0,-14.52,13286,73349,Honda,95.99,91.57,6.91,72.2,5.28,44.6,12.59,10.25,25.8,24036.0,73.0
29,TOLIMA,67,ICONONZO,4801,0.06,12.37,39.78,0.08,1.33,,41.89,1.94,rodolfo,46.51,51.15,0,-4.64,5337,73352,Icononzo,69.4,34.5,6.91,59.61,67.25,16.77,16.08,7.37,33.7,12075.0,73.0
29,TOLIMA,70,LERIDA,8341,0.11,20.55,37.5,0.02,1.44,0.01,35.62,1.71,petro,45.71,51.19,0,-5.48,8961,73408,Lérida,92.71,88.2,6.91,72.57,23.77,53.44,16.91,12.68,28.1,16505.0,73.0
29,TOLIMA,73,LIBANO,16927,0.19,22.49,40.49,0.1,0.85,0.02,29.29,2.59,petro,50.74,44.54,1,6.2,17983,73411,Líbano,80.84,68.46,6.91,70.53,33.85,19.22,18.7,7.71,33.4,35995.0,73.0
29,TOLIMA,76,MARIQUITA,16289,0.26,16.51,29.0,0.09,2.26,0.03,45.8,2.04,rodolfo,36.84,59.05,0,-22.21,17300,,,,,,,,,,,,,
29,TOLIMA,79,MELGAR,18339,0.15,23.22,18.57,0.07,1.56,0.03,52.34,1.86,rodolfo,25.31,72.14,0,-46.83,18851,73449,Melgar,93.34,80.48,6.91,77.38,17.29,34.32,15.15,8.26,19.7,43259.0,73.0
29,TOLIMA,80,MURILLO,1562,0.19,25.93,29.83,0.13,0.19,,36.17,2.24,rodolfo,36.83,58.15,0,-21.32,1754,73461,Murillo,59.14,54.66,6.91,65.38,51.7,72.05,19.69,8.46,50.4,3675.0,73.0
29,TOLIMA,82,NATAGAIMA,7378,0.19,25.52,45.55,0.14,0.46,0.03,23.79,1.73,petro,52.47,45.25,1,7.22,8154,73483,Natagaima,93.04,50.5,6.91,69.53,40.74,20.34,19.59,21.33,42.1,17111.0,73.0
29,TOLIMA,85,ORTEGA,10505,0.42,27.47,30.13,0.07,0.74,0.01,35.06,2.59,rodolfo,35.77,61.53,0,-25.76,11947,73504,Ortega,67.81,28.06,6.91,67.2,77.34,5.8,30.07,17.09,51.3,35289.0,73.0
29,TOLIMA,87,PALOCABILDO,3955,0.2,15.45,24.83,0.08,1.67,0.03,53.02,1.42,rodolfo,29.99,66.89,0,-36.9,4361,73520,Palocabildo,73.7,36.27,6.91,61.69,66.55,50.68,20.12,10.75,45.5,9746.0,73.0
29,TOLIMA,88,PIEDRAS,3165,0.22,16.81,38.93,0.09,0.35,0.03,39.94,1.17,rodolfo,46.5,50.84,0,-4.34,3389,73547,Piedras,92.02,59.42,6.91,71.41,63.53,0.0,13.7,8.53,27.2,7776.0,73.0
29,TOLIMA,89,PLANADAS,10009,0.37,16.04,26.15,0.15,3.57,0.04,47.64,2.36,rodolfo,33.52,62.76,0,-29.24,10987,73555,Planadas,52.91,42.21,6.91,71.09,68.77,65.56,34.41,21.32,55.4,28835.0,73.0
29,TOLIMA,91,PRADO,4057,0.17,16.39,21.81,0.07,0.54,0.05,57.21,1.43,rodolfo,26.62,71.26,0,-44.64,4613,73563,Prado,85.43,46.36,6.91,64.57,52.92,23.65,21.1,13.52,36.6,7842.0,73.0
29,TOLIMA,94,PURIFICACION,11544,0.14,19.46,36.24,0.07,0.36,0.03,38.19,2.0,rodolfo,44.17,52.49,0,-8.32,12512,73585,Purificación,89.33,62.89,6.91,72.18,41.06,25.42,19.2,11.5,32.6,23058.0,73.0
29,TOLIMA,97,RIOBLANCO,7193,0.36,22.84,16.64,0.11,5.34,0.07,49.49,1.6,rodolfo,20.49,76.24,0,-55.75,8022,73616,Rioblanco,52.56,36.13,6.91,62.63,79.34,52.79,38.49,14.49,60.5,25214.0,73.0
29,TOLIMA,100,RONCESVALLES,1779,0.45,20.85,15.74,0.11,1.46,,56.6,1.57,rodolfo,18.73,79.02,0,-60.29,1997,73622,Roncesvalles,46.18,43.52,6.91,62.55,63.37,18.16,18.77,11.65,42.0,5372.0,73.0
29,TOLIMA,103,ROVIRA,9082,0.24,24.05,17.18,0.12,0.66,,52.99,1.81,rodolfo,19.99,76.92,0,-56.93,10052,73624,Rovira,65.9,54.67,6.91,64.38,50.27,74.07,24.55,16.55,47.0,21165.0,73.0
29,TOLIMA,105,SALDAÑA,7133,0.22,20.4,23.13,0.07,0.29,0.04,50.15,2.41,rodolfo,29.9,67.38,0,-37.48,7698,73671,Saldaña,66.31,61.47,6.91,71.09,38.91,13.75,26.35,15.08,36.3,14160.0,73.0
29,TOLIMA,106,SAN ANTONIO,5067,0.45,20.92,15.83,0.08,1.52,0.06,56.07,1.91,rodolfo,21.08,75.66,0,-54.58,5374,73675,San Antonio,69.34,46.31,6.91,64.61,63.78,23.75,28.24,22.06,53.7,12677.0,73.0
29,TOLIMA,109,SAN LUIS,6931,0.59,28.06,16.84,0.07,0.5,0.07,49.33,2.14,rodolfo,20.8,77.29,0,-56.49,7596,73678,San Luis,76.03,50.49,6.91,63.18,69.7,7.4,17.58,12.27,39.4,13353.0,73.0
29,TOLIMA,112,SANTA ISABEL,2549,0.2,22.17,16.4,,0.39,,57.47,1.18,rodolfo,20.39,77.22,0,-56.83,2810,73686,Santa Isabel,56.45,47.28,6.91,64.95,60.02,17.54,13.17,10.07,50.9,5666.0,73.0
29,TOLIMA,115,SUAREZ,2337,0.21,28.84,20.84,,0.21,,46.64,1.5,rodolfo,24.61,73.08,0,-48.47,2678,19780,Suárez,40.04,27.32,6.91,64.2,84.11,84.71,30.58,22.63,44.1,43726.0,19.0
29,TOLIMA,118,VALLE DE SAN JUAN,2657,0.23,41.21,14.57,0.08,0.56,0.04,39.41,1.77,fico,17.7,80.17,0,-62.47,3011,73854,Valle de San Juan,72.27,42.72,6.91,59.82,57.75,37.13,18.53,13.97,40.4,5254.0,73.0
29,TOLIMA,121,VENADILLO,6052,0.26,21.33,29.11,0.08,0.56,,44.45,1.52,rodolfo,34.8,62.59,0,-27.79,6637,73861,Venadillo,89.07,71.69,6.91,69.6,29.64,39.1,20.14,16.52,36.3,12544.0,73.0
29,TOLIMA,124,VILLAHERMOSA,3001,0.5,31.96,19.63,0.17,0.4,0.03,39.85,2.93,rodolfo,25.69,69.93,0,-44.24,3425,73870,Villahermosa,49.11,36.42,6.91,64.46,61.28,54.15,15.79,10.05,51.3,9124.0,73.0
29,TOLIMA,127,VILLARRICA,2450,0.24,47.8,15.63,0.04,0.78,,32.04,0.9,fico,17.95,79.72,0,-61.77,2697,73873,Villarrica,71.69,39.87,6.91,59.51,59.2,20.1,21.67,11.14,38.4,5044.0,73.0
31,VALLE,1,CALI,1002871,0.23,22.27,52.71,0.07,2.47,0.06,13.92,4.79,petro,63.12,33.41,1,29.71,1045459,76001,Cali,98.98,97.8,2.98,80.36,2.23,44.28,7.77,3.99,11.9,2076657.0,76.0
31,VALLE,4,ALCALA,5815,0.19,25.76,31.9,0.05,0.31,0.07,35.39,1.99,rodolfo,42.08,53.62,0,-11.54,6091,76020,Alcalá,92.68,74.98,6.91,69.02,20.15,103.61,11.86,11.52,31.9,13105.0,76.0
31,VALLE,7,ANDALUCIA,10394,0.12,21.78,50.7,0.06,1.06,0.06,19.82,2.6,petro,61.05,35.3,1,25.75,11126,76036,Andalucía,96.16,78.52,6.91,72.52,17.88,43.71,6.75,5.56,15.3,27350.0,76.0
31,VALLE,10,ANSERMANUEVO,8428,0.21,29.37,23.34,0.06,0.56,0.07,40.88,1.93,rodolfo,33.86,62.16,0,-28.3,8657,76041,Ansermanuevo,78.05,74.8,6.91,70.81,31.92,211.03,14.8,11.1,31.3,16044.0,76.0
31,VALLE,13,ARGELIA,2672,0.41,39.67,15.64,0.11,0.19,,38.02,2.1,fico,22.12,74.85,0,-52.73,2875,19050,Argelia,50.17,32.53,6.91,70.7,91.74,144.37,24.11,17.53,50.1,29772.0,19.0
31,VALLE,16,BOLIVAR,7019,0.14,34.38,28.08,0.04,0.84,0.04,31.4,2.02,fico,38.14,58.82,0,-20.68,7418,13000,Bolívar,78.7,50.92,10.57,73.75,27.2,20.11,41.4,21.69,38.04,2299543.0,13.0
31,VALLE,19,BUENAVENTURA,92783,0.16,8.48,76.66,0.07,2.28,0.08,7.08,1.45,petro,84.88,12.07,1,72.81,102951,76109,Buenaventura,73.17,60.96,6.91,60.78,19.09,35.79,31.21,13.59,41.0,365429.0,76.0
31,VALLE,22,BUGA,62565,0.23,19.29,54.76,0.06,1.22,0.06,16.64,3.58,petro,65.86,30.18,1,35.68,64864,,,,,,,,,,,,,
31,VALLE,25,BUGALAGRANDE,11285,0.22,16.22,59.34,0.07,0.68,0.04,17.29,2.46,petro,67.95,28.3,1,39.65,12008,76113,Bugalagrande,88.08,78.44,6.91,76.31,42.51,52.48,16.1,5.08,25.8,24773.0,76.0
31,VALLE,28,CAICEDONIA,14137,0.27,33.85,27.06,0.11,0.5,0.03,29.77,3.32,fico,36.1,58.25,0,-22.15,14498,76122,Caicedonia,90.8,85.51,6.91,69.22,14.09,55.4,13.69,7.21,24.6,29467.0,76.0
31,VALLE,31,CANDELARIA,43718,0.17,12.29,63.66,0.08,2.93,0.06,13.64,2.23,petro,74.47,21.39,1,53.08,45773,76130,Candelaria,91.7,89.19,6.91,78.05,76.87,69.17,6.04,7.14,15.5,156459.0,76.0
31,VALLE,34,CARTAGO,61909,0.24,27.34,36.5,0.08,1.04,0.07,26.04,4.15,petro,46.77,48.46,0,-1.69,63746,76147,Cartago,98.18,97.49,6.91,73.77,2.54,79.12,6.37,5.31,16.6,145554.0,76.0
31,VALLE,37,DAGUA,17626,0.22,21.51,40.11,0.13,1.75,0.05,29.98,2.43,petro,50.87,45.44,1,5.43,18476,76233,Dagua,81.88,44.73,6.91,74.64,79.36,52.39,11.76,8.46,28.4,72454.0,76.0
31,VALLE,40,CALIMA (DARIEN),7863,0.2,19.27,40.96,0.08,1.68,0.05,31.13,2.38,petro,52.58,43.34,1,9.24,8018,,,,,,,,,,,,,
31,VALLE,43,EL AGUILA,3751,0.24,31.96,16.37,0.11,0.19,,44.68,2.53,rodolfo,23.88,71.37,0,-47.49,3873,76243,El Águila,72.11,58.88,6.91,63.94,64.23,299.88,16.81,7.49,43.5,7854.0,76.0
31,VALLE,46,EL CAIRO,2872,0.24,33.6,19.81,0.21,0.49,,39.62,2.86,rodolfo,26.7,69.72,0,-43.02,2959,76246,El Cairo,75.49,61.57,6.91,61.89,43.77,91.07,16.24,6.61,35.8,6205.0,76.0
31,VALLE,49,EL CERRITO,29376,0.12,14.86,64.05,0.06,1.38,0.05,13.33,2.29,petro,72.88,23.73,1,49.15,31314,76248,El Cerrito,96.92,91.07,6.91,73.48,31.5,51.86,8.22,5.84,15.2,49317.0,76.0
31,VALLE,52,EL DOVIO,4860,0.16,27.12,26.54,0.1,2.12,0.08,37.76,1.89,rodolfo,35.67,59.34,0,-23.67,5010,76250,El Dovio,81.14,70.16,6.91,72.27,32.13,34.39,31.18,7.1,37.2,9055.0,76.0
31,VALLE,55,FLORIDA,30275,0.13,13.06,69.87,0.08,1.47,0.04,9.68,1.99,petro,77.72,18.96,1,58.76,32700,76275,Florida,94.38,88.47,6.91,70.76,25.61,71.56,12.48,6.84,18.9,49278.0,76.0
31,VALLE,58,GINEBRA,10801,0.15,24.51,47.86,0.06,1.2,0.02,19.83,2.17,petro,56.93,39.23,1,17.7,11199,76306,Ginebra,89.04,77.91,6.91,71.74,48.23,8.57,8.16,2.91,14.7,25254.0,76.0
31,VALLE,61,GUACARI,16827,0.1,19.65,63.65,0.07,2.45,0.05,8.75,1.63,petro,73.06,23.52,1,49.54,17972,76318,Guacarí,96.96,88.23,6.91,70.3,32.83,55.88,7.77,6.55,16.0,33802.0,76.0
31,VALLE,64,JAMUNDI,62899,0.19,16.98,56.48,0.09,2.56,0.07,15.52,3.93,petro,67.77,28.09,1,39.68,69284,76364,Jamundí,95.05,87.37,6.91,72.56,25.68,63.8,15.09,4.35,14.9,223188.0,76.0
31,VALLE,67,LA CUMBRE,7158,0.2,31.06,41.23,0.1,1.27,0.01,19.29,3.28,petro,51.09,45.49,1,5.6,7354,76377,La Cumbre,86.85,37.12,6.91,71.04,76.17,11.96,9.73,7.68,25.3,20279.0,76.0
31,VALLE,70,LA UNION,16234,0.23,24.03,22.02,0.06,0.63,0.04,45.96,2.69,rodolfo,30.32,64.86,0,-34.54,16368,52399,La Unión,48.88,41.14,6.91,71.1,58.63,31.47,20.78,13.81,48.6,39575.0,52.0
31,VALLE,73,LA VICTORIA,6042,0.17,34.28,25.7,0.07,0.94,,32.49,2.25,fico,34.07,61.72,0,-27.65,6235,15401,La Victoria,68.24,42.78,6.91,57.58,53.0,0.0,25.48,0.3,38.4,1051.0,15.0
31,VALLE,76,OBANDO,5562,0.09,25.48,44.17,0.11,0.49,0.05,22.2,2.18,petro,57.07,38.51,1,18.56,5549,76497,Obando,94.13,94.3,6.91,72.35,18.59,164.03,15.74,11.15,31.2,11503.0,76.0
31,VALLE,79,PALMIRA,153272,0.21,18.58,54.41,0.1,1.79,0.08,16.24,4.35,petro,65.61,30.39,1,35.22,159812,76520,Palmira,97.89,94.45,6.91,74.03,24.36,31.77,7.03,3.83,11.5,383743.0,76.0
31,VALLE,82,PRADERA,23393,0.15,13.71,64.07,0.06,2.15,0.06,12.65,2.24,petro,74.83,20.99,1,53.84,24842,76563,Pradera,93.08,87.41,6.91,72.26,10.17,38.96,10.73,9.98,24.8,48745.0,76.0
31,VALLE,85,RESTREPO,7371,0.08,20.51,37.24,0.08,0.79,0.03,34.49,2.21,petro,48.31,47.24,1,1.07,7887,50606,Restrepo,82.81,69.63,6.91,77.06,35.63,5.27,8.22,4.91,15.3,23968.0,50.0
31,VALLE,88,RIOFRIO,7694,0.25,27.79,36.22,0.14,0.57,0.01,27.94,3.02,petro,46.47,49.16,0,-2.69,7980,76616,Riofrío,84.87,69.7,6.91,76.74,46.44,76.64,10.48,7.28,23.2,15813.0,76.0
31,VALLE,91,ROLDANILLO,17999,0.24,29.18,36.69,0.06,0.86,0.03,26.48,2.68,petro,47.37,48.57,0,-1.2,18105,76622,Roldanillo,95.26,84.72,6.91,72.97,19.65,21.48,9.01,4.66,16.5,37598.0,76.0
31,VALLE,94,SAN PEDRO,8034,0.06,26.5,44.76,0.07,0.49,0.04,22.18,2.04,petro,56.55,40.06,1,16.49,8320,70717,San Pedro,85.73,73.52,6.91,68.57,34.76,20.33,35.17,27.35,47.1,23758.0,70.0
